the_geom,interaction,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,cartodb_id,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,fixed_date
0101000020E6100000DB8AFD65F7242A404F1E166A4D5B4040,11,6739215,434,LBY7832,7832,11 April 2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,25993,Northern Africa,Libya,Aljfara,Aljfara,,Al-Swani,32.7133,13.0722,1,Airwars,Other,"On April 11, an artillery shelling by GNA or LNA forces reportedly struck a house in Al-Swani killing between 1-12 and wounding between 5-20. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",1,1579563985,LBY,2019-04-11
0101000020E61000006D567DAEB6822A405BB1BFEC9E5C4040,11,6758774,434,LBY7801,7801,11 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,TPF: Tripoli Protection Force,1,26002,Northern Africa,Libya,Aljfara,Aljfara,,Wadi al-Rabi,32.7236,13.2553,1,Libya Observer; Reuters; Ean Libya Limited; Libya Herald,National-International,"On April 11, LNA and GNA forces (including Tripoli Protection Force) clashed in Wadi al-Rabi. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",1,1579805273,LBY,2019-04-11
0101000020E610000060764F1E168A2A401CEBE2361A684040,11,6758775,434,LBY7802,7802,11 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,TPF: Tripoli Protection Force,1,26003,Northern Africa,Libya,Tripoli,Tripoli,,Ayn Zarah,32.8133,13.2697,1,Ean Libya Limited; Libya Observer; Reuters; Libya Herald,National-International,"On April 11, LNA and GNA forces (including Tripoli Protection Force) clashed in Ayn Zarah,the LNA air force conducted an air raid. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",1,1579805273,LBY,2019-04-11
0101000020E6100000DB8AFD65F7242A404F1E166A4D5B4040,11,6758776,434,LBY7803,7803,11 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26004,Northern Africa,Libya,Aljfara,Aljfara,,Al-Swani,32.7133,13.0722,1,Libya Herald; Libya Observer; Reuters,National-International,"On April 11, LNA and GNA forces clashed in Swani, LNA forces reportedly shelled a residential area killing an unknown number of civilians. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",1,1579805273,LBY,2019-04-11
0101000020E610000060764F1E168A2A401CEBE2361A684040,11,6739339,434,LBY7833,7833,11 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26012,Northern Africa,Libya,Tripoli,Tripoli,,Ayn Zarah,32.8133,13.2697,1,Airwars,Other,"On April 11, the LNA air force reportedly conducted an airstrike in Ayn Zarah. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",0,1579563985,LBY,2019-04-11
0101000020E61000008D28ED0DBE902F40A857CA32C4113D40,11,6739340,434,LBY7834,7834,11 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26013,Northern Africa,Libya,Aljufra,Aljufra,,Sawkna,29.0694,15.7827,1,Airwars,Other,"On April 11, the GNA air force conducted an airstrike in Sawkna. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",0,1579563985,LBY,2019-04-11
0101000020E61000006E3480B740E22A40029A081B9E464040,11,6739360,434,LBY7835,7835,11 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26014,Northern Africa,Libya,Tripoli,Tripoli,,Suq Al Ahad,32.5517,13.4419,1,Airwars,Other,"On April 11, the GNA air force reportedly conducted an airstrike in Suq Al Ahad. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",0,1579563985,LBY,2019-04-11
0101000020E61000003E7958A8358D2C40AB3E575BB16F3A40,27,6744770,434,LBY7800,7800,11 April 2019,2019,1,Violence against civilians,Attack,Islamic State (Libya),,2,Civilians (Libya),Military Forces of Libya (2014-) Haftar Faction,7,26027,Northern Africa,Libya,Sebha,Sebha,,Ghadduwah,26.4363,14.2758,2,Nashir,New media,"On April 11, Islamic State announced that they had executed six individuals associated with LNA who they had abducted earlier in Ghadduwah.",6,1579564002,LBY,2019-04-11
0101000020E6100000545227A089702A40B30C71AC8B434040,11,6745341,434,LBY7804,7804,11 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26045,Northern Africa,Libya,Aljfara,Aljfara,,Suq al Khamis Emishel,32.5277,13.2198,1,Twitter,New media,"On April 11, the GNA air force targeted LNA positions in Suq al Khamis Emishel. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",0,1579564004,LBY,2019-04-11
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,11,6739201,434,LBY7830,7830,10 April 2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26046,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Airwars,Other,"On April 10, GNA or the LNA struck a house in Tripoli with artillery, killing a woman.",1,1579563985,LBY,2019-04-10
0101000020E6100000B537F8C2640A2A40832F4CA60A164040,11,6739239,434,LBY7831,7831,10 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26062,Northern Africa,Libya,Al Jabal Al Gharbi,Al Jabal Al Gharbi,,Gharyan,32.1722,13.0203,1,Airwars,Other,"On April 10, the GNA air force conducted an airstrike in Gharyan. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",0,1579563985,LBY,2019-04-10
0101000020E61000007E8CB96B09592A402B1895D409584040,11,6739251,434,LBY7829,7829,10 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26068,Northern Africa,Libya,Aljfara,Aljfara,,Qasr Bin Ghashr,32.6878,13.1739,1,Airwars,Other,"On April 10, the GNA air force conducted an airstrike in Qasr Bin Ghashr, killing between 2-5 individuals and wounding between 2-5.",2,1579563985,LBY,2019-04-10
0101000020E610000060764F1E168A2A401CEBE2361A684040,11,6745169,434,LBY7799,7799,10 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26076,Northern Africa,Libya,Tripoli,Tripoli,,Ayn Zarah,32.8133,13.2697,1,Reuters,International,"On April 10, LNA and GNA forces clashed in Ayn Zarah. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",1,1579564004,LBY,2019-04-10
0101000020E6100000C520B07268512A40B0726891ED544040,11,6744952,434,LBY7798,7798,10 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26085,Northern Africa,Libya,Aljfara,Aljfara,,Tripoli International Airport,32.6635,13.159,1,Reuters,International,"On April 10, LNA and GNA forces clashed in Tripoli International Airport area. Total casualties rose on April 11 to 56 dead since April 3rd - 47 coded over April 3rd-8th; remaining 9 spread across events on April 9-11th.",0,1579564003,LBY,2019-04-10
0101000020E6100000A9A44E4013113440787AA52C43044040,17,6758777,434,LBY7796,7796,10 April 2019,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2014-) Haftar Faction,,1,Civilians (Libya),,7,26086,Northern Africa,Libya,Benghazi,Benghazi,,Al Qawarishah,32.0333,20.0667,1,Libya24; Address Libya,National,"On April 10, a military vehicle carrying remnants of war was hit by a civilian car in the Qawarisha area causing a heavy explosion that killed three people and wounded two others.",3,1579805273,LBY,2019-04-10
0101000020E61000009A99999999192A40211FF46C56554040,11,6758778,434,LBY7797,7797,10 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26088,Northern Africa,Libya,Aljfara,Aljfara,,Al Tughar,32.6667,13.05,1,Twitter; Libya Herald,New media-National,"On April 10, clashes and shellings between LNA and GNA forces took place in the area between Aziziyah and Swani, a pregnant woman was killed in the shelling.",1,1579805273,LBY,2019-04-10
0101000020E61000001361C3D32B852C4098DD938785FA3D40,11,6739211,434,LBY7826,7826,09 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26163,Northern Africa,Libya,Al Jabal Al Gharbi,Al Jabal Al Gharbi,,Ash Shwayrif,29.9786,14.2601,1,Airwars,Other,"On April 9, the GNA air force targeted the LNA in Shwayrif.",0,1579563985,LBY,2019-04-09
0101000020E61000009A99999999593040BEC1172653D53B40,12,6770458,434,LBY7790,7790,09 April 2019,2019,1,Battles,Non-state actor overtakes territory,Islamic State (Libya),,2,Military Forces of Libya (2014-) Haftar Faction,,1,26180,Northern Africa,Libya,Aljufra,Aljufra,,Al Fuqaha,27.8333,16.35,1,Amaq; Nashir; Libya Observer; Libya EN; Twitter; Address Libya,Other-New media,"On April 9, Islamic State militants entered and swiftly took control of the village of Fuqaha, and killed at least three including the president of the municipal council, a municipal guard commander, an unknown number of people described as LNA-affiliated militiamen were allegedly killed or abducted during the withdrawal of the militants who also burned homes and the municipal guard station.",3,1580774439,LBY,2019-04-09
0101000020E61000005A643BDF4F8D2A4043AD69DE71724040,11,6739249,434,LBY7827,7827,09 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26189,Northern Africa,Libya,Tripoli,Tripoli,,Mitiga Airport,32.8941,13.276,1,Airwars,Other,"On April 9, the LNA air force struck Mitiga airport.",0,1579563985,LBY,2019-04-09
0101000020E61000001E166A4DF36E2A406666666666664040,11,6739250,434,LBY7828,7828,09 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26191,Northern Africa,Libya,Tripoli,Tripoli,,Khallat Farjan,32.8,13.2167,1,Airwars,Other,"On April 9, the LNA or GNA air force carried out an airstrike killing at least one individual. Total casualties rose to 47 dead and 181 wounded since April 3rd - 25 coded over April 3rd-8th; remaining 22 spread across events on April 9th.",1,1579563985,LBY,2019-04-09
0101000020E6100000613255302A8927403EE8D9ACFA3C4040,11,6738497,434,LBY7792,7792,09 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26200,Northern Africa,Libya,An Nuqat al Khams,An Nuqat al Khams,,Al Watiyah,32.4764,11.7679,1,Address Libya,National,"On April 9, the GNA air force struck the Al Watiyah air base. Total casualties rose to 47 dead and 181 wounded since April 3rd - 25 coded over April 3rd-8th; remaining 22 spread across events on April 9th.",6,1579563982,LBY,2019-04-09
0101000020E610000060764F1E168A2A401CEBE2361A684040,11,6758780,434,LBY7791,7791,09 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26205,Northern Africa,Libya,Tripoli,Tripoli,,Ayn Zarah,32.8133,13.2697,1,Address Libya; Libya24; Reuters,National-International,"On April 9, LNA made advances in Ayn Zarah. Total casualties rose to 47 dead and 181 wounded since April 3rd - 25 coded over April 3rd-8th; remaining 22 spread across events on April 9th.",5,1579805273,LBY,2019-04-09
0101000020E61000009A99999999593040BEC1172653D53B40,12,6758781,434,LBY7795,7795,09 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Islamic State (Libya),,2,26206,Northern Africa,Libya,Aljufra,Aljufra,,Al Fuqaha,27.8333,16.35,2,Address Libya; Al Marsad,National,"On April 9, LNA's 128 Brigade reportedly pursued Islamic State militants that attacked Fuqaha early in the morning and killed four militants and freed an abductee.",4,1579805273,LBY,2019-04-09
0101000020E6100000454772F90F492A400DE02D90A0604040,11,6745310,434,LBY7794,7794,09 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26214,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli Airport Road,32.7549,13.1427,1,Twitter,New media,"On April 9, the LNA air force targeted GNA forces positions near the Tripoli International Airport. Total casualties rose to 47 dead and 181 wounded since April 3rd - 25 coded over April 3rd-8th; remaining 22 spread across events on April 9th.",5,1579564004,LBY,2019-04-09
0101000020E6100000545227A089702A40B30C71AC8B434040,11,6745322,434,LBY7793,7793,09 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26217,Northern Africa,Libya,Aljfara,Aljfara,,Suq al Khamis Emishel,32.5277,13.2198,1,Twitter,New media,"On April 9, the GNA air force targeted LNA positions in Suq al Khamis Emishel. Total casualties rose to 47 dead and 181 wounded since April 3rd - 25 coded over April 3rd-8th; remaining 22 spread across events on April 9th.",5,1579564004,LBY,2019-04-09
0101000020E6100000C520B07268512A40B0726891ED544040,11,6745165,434,LBY7787,7787,08 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26286,Northern Africa,Libya,Aljfara,Aljfara,,Tripoli International Airport,32.6635,13.159,2,Reuters,International,"On April 8, LNA and GNA forces clashed south of Tripoli International Airport. Total casualties rose to 25 dead and 80 wounded since April 3rd - 21 coded over April 3rd-7th; remaining four spread across events on April 8th.",1,1579564004,LBY,2019-04-08
0101000020E61000005A643BDF4F8D2A4043AD69DE71724040,11,6758782,434,LBY7786,7786,08 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26305,Northern Africa,Libya,Tripoli,Tripoli,,Mitiga Airport,32.8941,13.276,1,Libya Observer; Reuters; Twitter; AP,New media-National,"On April 8, the LNA air force carried out an airstrike against Mitiga Airport causing limited material damages including to an aircraft. Total casualties rose to 25 dead and 80 wounded since April 3rd - 21 coded over April 3rd-7th; remaining four spread across events on April 8th.",1,1579805273,LBY,2019-04-08
0101000020E6100000613255302A8927403EE8D9ACFA3C4040,11,6739354,434,LBY7825,7825,08 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26307,Northern Africa,Libya,An Nuqat al Khams,An Nuqat al Khams,,Al Watiyah,32.4764,11.7679,1,Airwars,Other,"On April 8, the GNA air force struck the Al Watiyah air base.",0,1579563985,LBY,2019-04-08
0101000020E6100000454772F90F492A400DE02D90A0604040,11,6745319,434,LBY7788,7788,08 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Military Forces of Libya (2016-) Government of National Accord,,1,26317,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli Airport Road,32.7549,13.1427,1,Twitter,New media,"On April 8, the LNA air force targeted GNA forces positions on the Tripoli airport road. Total casualties rose to 25 dead and 80 wounded since April 3rd - 21 coded over April 3rd-7th; remaining four spread across events on April 8th.",1,1579564004,LBY,2019-04-08
0101000020E61000008D28ED0DBE902F40A857CA32C4113D40,11,6745340,434,LBY7789,7789,08 April 2019,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26322,Northern Africa,Libya,Aljufra,Aljufra,,Sawkna,29.0694,15.7827,1,Twitter,New media,"On April 8, the GNA air force targeted LNA positions in Sawkna. Total casualties rose to 25 dead and 80 wounded since April 3rd - 21 coded over April 3rd-7th; remaining four spread across events on April 8th.",1,1579564004,LBY,2019-04-08
0101000020E61000006D567DAEB6822A405BB1BFEC9E5C4040,11,6758783,434,LBY7777,7777,07 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26365,Northern Africa,Libya,Aljfara,Aljfara,,Wadi al-Rabi,32.7236,13.2553,1,Xinhua; Libya Observer; Reuters,National-International,"On April 7, GNA and LNA forces clashed in the areas of Wadi al-Rabi, Suq Al Ahad, Tripoli Airport Road, Ayn Zarah, Al Aziziyah, and Al Hira, around 10 fatalities reported in these clashes (21 killed over April 3-7, 11 fatalities were coded over April 3rd-6th, the remaining on April 7th).",2,1579805273,LBY,2019-04-07
0101000020E61000006E3480B740E22A40029A081B9E464040,11,6758784,434,LBY7778,7778,07 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26367,Northern Africa,Libya,Tripoli,Tripoli,,Suq Al Ahad,32.5517,13.4419,1,Reuters; Xinhua; Libya Observer,National-International,"On April 7, GNA and LNA forces clashed in the areas of Wadi al-Rabi, Suq Al Ahad, Tripoli Airport Road, Ayn Zarah, Al Aziziyah, and Al Hira, around 10 fatalities reported in these clashes (21 killed over April 3-7, 11 fatalities were coded over April 3rd-6th, the remaining on April 7th).",2,1579805273,LBY,2019-04-07
0101000020E6100000454772F90F492A400DE02D90A0604040,11,6758785,434,LBY7779,7779,07 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26368,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli Airport Road,32.7549,13.1427,1,Xinhua; Libya Observer; Reuters,National-International,"On April 7, GNA and LNA forces clashed in the areas of Wadi al-Rabi, Suq Al Ahad, Tripoli Airport Road, Ayn Zarah, Al Aziziyah, and Al Hira, around 10 fatalities reported in these clashes (21 killed over April 3-7, 11 fatalities were coded over April 3rd-6th, the remaining on April 7th).",2,1579805273,LBY,2019-04-07
0101000020E610000060764F1E168A2A401CEBE2361A684040,11,6758786,434,LBY7780,7780,07 April 2019,2019,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Military Forces of Libya (2014-) Haftar Faction,,1,26369,Northern Africa,Libya,Tripoli,Tripoli,,Ayn Zarah,32.8133,13.2697,1,Xinhua; Reuters; Libya Observer,National-International,"On April 7, GNA and LNA forces clashed in the areas of Wadi al-Rabi, Suq Al Ahad, Tripoli Airport Road, Ayn Zarah, Al Aziziyah, and Al Hira, around 10 fatalities reported in these clashes (21 killed over April 3-7, 11 fatalities were coded over April 3rd-6th, the remaining on April 7th).",2,1579805273,LBY,2019-04-07
